Fertilizer,Pesticide,Seed_Rate_kg_per_ha,Annual_Rainfall,Actual_Temp,Rain_Anomaly,Temp_Deviation,Net Ground Water Availability for future use,Stage of Ground Water Extraction (%),Yield_Potential_quintal_per_ha,Climate_Stress_Index,Soil_Nutrient_Index,Fert_Rain_Interaction,Temp_Rain_Interaction,Heat_Stress_Quadratic,Harmonic_Resource_Index,Growth_Power_Law,Synergy_Log,Nutrient_Efficiency_Index,Pesticide_Per_Area,Water_Fertilizer_Ratio,Crop_Kc_Peak,Crop_Maturity,Crop_Water_Req,State_Avg_Rain,State_GW_Stress,Heat_Drought_Index,Growing_Stress,Rain_Efficiency,Black_Swan_Flood,Black_Swan_Heatwave,Season,Variety_Encoded,target_log
157.6329169153878,0.37986528148366777,40000.0,818.6099199527767,25.19671649537588,0.0,1.1967164953758793,426060.85,75.64612903225807,200.0,0.0,0.8066315957608589,129.08097817897075,20.6383677958921,1.6676900549894569,264.34859991260106,237.32778476297656,0.8947761969000978,1.6050510672317735,0.0022161282368706355,5.192143882450761,1.15,120.0,600.0,1100.0,0.6,0.29596289226465317,0.7746819933306992,31.242614110924045,0.0,0.013471851633225396,1.9865281483667747,2.2492096798774903,2.4494749203631994
151.594922761573,0.33554517695696934,10000.0,1346.995967373111,27.27258667529751,0.0,0.2725866752975117,5473.84,62.09666666666667,300.0,0.0,1.0,204.22587927282135,36.78003986390679,2.642535485136672,272.51516855965906,243.63476235286862,0.9318847078141012,1.986894790395222,0.014647773332522263,8.884682895415587,1.15,120.0,600.0,1100.0,0.6,0.0,0.5525755914468682,47.73628812719725,0.0,0.27725884784846677,1.7227411521515332,2.5358338924120694,3.167040430428652
167.5200000206062,0.33,12.998656609749153,1178.986364,26.99347416113501,0.0,3.616211875442362,541171.47,75.89566666666666,46.07745029661933,0.0,0.22566242001058673,197.50379572157442,31.824937952964515,13.153199874892888,293.35739072927385,258.4387095267643,0.6698407152147492,0.4497260642216313,2.2227371007823316e-05,7.03788417393202,1.15,120.0,600.0,1200.0,0.7,0.0662830740423524,0.6195210108917437,42.24124797146965,0.0,1.0,1.7569019881352268,1.2393063836433535,1.4214353549286431
162.20000000000002,0.35,119.91898695946718,1125.4,23.132196002201635,318.0666666666667,0.8275526855179572,797646.84,58.96212121212121,51.951392175680304,0.0,0.14217612534399787,182.53988000000004,26.032973380877728,2.082077066369729,283.5350745636299,228.37895193177914,0.6506908966425865,0.28407707540812566,6.566389522465277e-07,6.938347676089101,1.1449189869594671,118.98379739189343,594.9189869594671,800.0,0.64,0.0,0.4789218634889726,46.920763174732855,0.0,0.10162026081065656,1.8983797391893433,1.0758312788412798,1.3001986575776054
154.86339538329435,0.33,40000.0,747.2424594352434,24.665206490361058,0.0,0.6652064903610584,426060.85,75.64612903225807,200.0,0.0,0.8066315957608589,115.72307108351018,18.43080092813507,0.4566808268910396,256.5398500888531,231.25781287733028,0.8729234012800753,1.6049016372092846,0.0036372209466200268,4.827471044850454,1.15,120.0,600.0,1100.0,0.6,0.21381511734631697,0.8130961229658416,29.115759436716445,0.0,0.0,2.0,2.220216122252092,2.4123823796624113
145.72932759995982,0.27785627638643307,8000.0,2011.8195654717085,24.319640690966082,0.0,0.0,111249.36,7.95625,1100.0,0.4032660881374367,1.0,293.0204714236515,48.92418314949888,13.546622955947594,271.72929080591933,220.1220877530204,0.9043892891244982,1.9863675542414292,0.0002927240220927608,13.816533795737087,1.25,330.0,2000.0,1100.0,0.6,3.0469473973320773,0.29418539539846905,79.46103335477427,0.0,0.0,4.0,3.6814006233015184,3.9505609860846653
170.42245703311684,0.3685547887986136,40000.0,2100.026464790703,23.450116478409708,31.59717190181398,0.0,2142976.56,14.147857142857143,200.0,0.0,0.8066315957608589,357.62847690611386,49.247855862305485,0.30368585115848784,315.20059816030954,238.26195299568369,0.8898575599389772,1.6056587936241302,7.449774545504626e-05,12.343226464328119,1.15,120.0,600.0,2500.0,0.15,0.0,0.26187880032726035,85.88711794638314,0.0,0.0,4.0,2.1866567580652365,1.8437899034203025
171.76000000000002,0.37,2.0,910.1,27.935941650234028,0.0,3.946983755034025,565688.62,87.170625,30.0,0.0,0.0328009085470134,156.318776,25.42450049587799,17.33899505659609,288.9815258774305,268.7848543568412,0.6121467323464806,0.06559129078109506,4.260400049753575e-06,5.2986725355224,1.15,120.0,600.0,950.0,0.81,0.1697493539231248,0.8584975855332826,31.520536923301467,0.0,1.0,1.3455406271562622,0.9404382332279722,1.2445595245278234
156.46106100535098,0.3729908902531097,10000.0,1777.6355128945272,23.31934547966252,279.7405634500829,0.0,196308.27,1.2145454545454546,300.0,0.3104435304396105,1.0,277.9524105084012,41.45499907661404,13.547504179277105,287.515017462787,224.38460230012066,0.949351269309982,1.9872987881348398,0.00015084555833359868,11.37039140264493,1.15,120.0,600.0,1100.0,0.6,2.260453355719013,0.3066275236015826,73.09269213105385,0.0,0.0,1.0,2.5474577250743,3.056344839190388
157.44,0.38,20.0,1112.0,24.194522845340103,27.937931034482745,1.8053189351401033,1578245.42,46.26657894736842,65.0,0.0,0.0,175.07328,26.904309404018196,8.513137377485837,275.82757907992885,230.63557396878738,0.6010282582998907,1.9999999872967482e-06,1.8034689329245821e-06,7.063008085219715,1.15,120.0,600.0,1200.0,0.45,0.13378300185467884,0.5306638783769941,44.47738052132235,0.0,0.2983079531616971,0.8949238594850915,1.3019506540680736,1.4569293407120834
144.49,0.27,21.055943792578617,1235.6,25.18,34.26003131034486,2.722152969387122,541171.47,75.89566666666666,65.0,0.0,0.0,178.53184399999998,31.112407999999995,7.494649774232792,258.72493115864194,223.96993353376712,0.5682280788794958,1.999999986158212e-06,2.8105215966174684e-06,8.551456789041062,1.15,120.0,600.0,1200.0,0.7,0.0,0.5127223030891153,47.19633307868602,0.0,0.9472028103710691,2.0,1.2892213012359242,1.3245416934705432
150.96,0.32999999999999996,22.049788658919656,1483.5,28.66,0.0,6.137546677545229,1418882.55,42.1764705882353,65.0,0.5725282255496993,0.0,223.94916,42.51711,37.82496514505101,274.0344350555236,251.10255302709913,0.5863112047965452,1.9999999867514576e-06,5.383133068117076e-06,9.82710645318557,1.15,120.0,600.0,1500.0,0.45,0.07155700656698308,0.553314651397777,50.01685772083614,0.0,1.0,3.0,1.2868665607445318,1.5829522063244146
153.63689717422326,0.3527701468321476,2.1001984802986415,887.987026635306,28.837701468321473,0.0,3.837899070666034,1231396.3,43.92153846153846,14.538308861308737,0.0,0.5412197491627946,136.41991595852133,25.606956652159873,14.737120343244243,261.94416997490123,255.07159551511953,0.7954055929752882,1.0782461533652112,2.266390865056931e-06,5.780446874248246,1.15,120.0,600.0,900.0,0.6,0.056042750318901005,0.9355589648347543,29.761431563181855,0.0,1.0,1.0,1.132368601255148,2.2684064684588034
167.99883585447708,0.3726265112748065,8000.0,1626.9082605577519,23.450096285778677,110.63894243275205,0.0,196308.27,1.2145454545454546,1100.0,0.0,1.0,272.96066205839446,38.14640493684663,20.708615133693968,304.41746668351334,236.02206813141348,0.9491964650510597,1.9881504051419339,8.383755259818878e-05,9.711506592788773,1.25,330.0,2000.0,1100.0,0.6,2.177640662500225,0.33828199455659863,66.54871011412031,0.0,0.0,1.0,3.6752441751397535,3.795716920240368
144.48999999999998,0.26999999999999996,6.092828438795352,1939.9,28.83,188.26666666666665,3.3967708310816835,1418882.55,42.1764705882353,28.43881651600664,0.0,0.0,280.296151,55.927317,12.756891787248327,268.9478963298059,244.9009140651743,0.5682280788794958,1.999999986158212e-06,5.394804007959318e-06,13.425842525947525,1.1,180.0,800.0,1500.0,0.45,0.0,0.4282389097841207,65.03184713375796,0.0,0.843881651600664,1.0,0.8692531659722547,1.2689098678031978
155.88873821755817,0.32149062994759087,85.054301204142,1349.7298125989519,25.097601151466186,379.1221202912595,0.0,426060.85,75.64612903225807,39.25468502620456,0.3995082083104029,0.0,210.4141768375707,33.87485939170426,3.5623006734133997,279.4211757840813,234.85582756152613,0.5836800930887331,1.999999987130955e-06,2.1035020496553875e-06,8.68458968068738,1.1178183562827557,113.56367125655115,567.8183562827558,1100.0,0.6,0.1644547642810772,0.46635475829148826,51.72060649597134,0.0,0.0,2.0,1.0344238736689848,1.3555412479848588
157.7878829794989,0.3429911723937339,10000.0,1141.8807835409498,27.849366455096188,194.20935496952112,0.8493664550961888,565688.62,87.170625,300.0,0.0,1.0,180.19583111374686,31.79221567369129,0.7283659546221777,277.0141416104794,253.69123450125133,0.9353419093644052,1.9874065342006113,4.076804781688485e-06,7.235981551344276,1.15,120.0,600.0,950.0,0.81,0.0,0.6849905400462178,39.59123119993394,0.0,0.0,4.0,2.57703108595949,3.451479192874835
160.9328230415232,0.36267448888133325,10000.0,866.016985599048,28.659536710914665,0.0,1.6595367109146644,1231396.3,43.92153846153846,300.0,0.0,1.0,139.35617839220296,24.821500141925636,3.1367471958708197,271.3865812758745,261.8156931628479,0.9445245614815865,1.9876405321078163,4.219037886384716e-05,5.386472342539604,1.15,120.0,600.0,900.0,0.6,0.062376299425940196,0.9476625768934005,29.209344360474883,0.0,0.6534897776266655,2.0395306671200037,2.6288614418750496,2.4927619483388535
151.01540272460943,0.28700061500115354,2500.0,3192.9794085874314,26.620165949165322,323.4905196985423,0.0,241449.1,50.809285714285714,600.0,0.0,1.0,481.1588445562601,85.00077311708084,0.5734875169411352,288.2638133638162,239.08586821557773,0.908741128991806,1.9867876199023986,4.690781225676753e-06,21.28004157521014,1.15,120.0,600.0,3000.0,0.5,0.04735969480505496,0.2220699209999293,115.59923591736731,0.0,0.0,4.0,3.0571857375954594,2.263561399947589
161.62035604236274,0.348968605057585,19.045959678266097,1186.1012949529147,14.65621209652017,0.0,0.0,34290.53,0.845,62.42151264396243,1.272081392528876,0.03074996265572938,191.81323163319598,17.326910053787053,62.322132588636286,284.45757366369764,168.51430761411234,0.603312233182922,0.06125996078743068,4.776828317095429e-05,7.33596183696967,1.15,120.0,600.0,1100.0,0.6,0.635466200290856,0.18419397177820512,76.29089422387142,0.0,0.0,2.103139494241503,1.2851103407166315,1.5679974374642558
148.06915910308723,0.2926888057248001,10.0,1091.765024161112,30.2497054100184,0.0,5.249705410018401,5473.84,62.09666666666667,320.0,0.7990860231034719,0.789489749694169,161.68011878395978,33.025829831730405,27.56060975109303,260.7659414078523,256.90073088501424,0.8511425030425435,1.5706034539133646,0.2147882426649407,7.375579217087395,1.0,100.0,500.0,1100.0,0.6,0.043797846255818375,0.8373936224682399,34.9365873780704,0.0,1.0,3.0,2.331414930391803,4.41665846874966
162.2,0.35,9.175796116172135,1220.5,28.74,268.4878197886029,3.742139984158232,1231396.3,43.92153846153846,11.175796116172135,0.2690451657219901,0.0,197.96509999999998,35.077169999999995,14.003611661035773,286.3457020269824,263.77572477848867,0.5922355757385787,1.999999987669544e-06,1.7513922687630854e-06,7.5246608660625105,1.15,120.0,600.0,900.0,0.6,0.0,0.6762076135898485,41.0390047074647,0.0,1.0,1.0,0.9438874237028511,1.7717304864975256
151.91367549029172,0.3035343895665351,2500.0,1331.5921882440066,19.51742460391255,0.0,0.0,34290.53,0.845,600.0,0.36280648950301164,1.0,201.28715247370664,25.990943944828377,61.769974105644025,272.18394594916134,195.59802787859778,0.9165704026611153,1.9868806351116979,4.5689439874768306e-05,8.836678518676,1.15,120.0,600.0,1100.0,0.6,1.6445198660358873,0.28800308218559884,64.89656148783862,0.0,0.0,4.0,3.0694303527498343,2.6869762680526423
158.4084026594717,0.3751964153796047,40000.0,664.1377830587107,30.61964988918868,0.0,6.619649889188679,2036249.36,73.098,200.0,0.12594656753776212,0.8066315957608589,105.31468879223671,20.33109625243535,43.83508357053396,255.75551715869216,270.7584179318762,0.8927296759770468,1.6050891838616728,2.28725030128722e-05,4.189810536407969,1.15,120.0,600.0,1000.0,0.7,2.2322478322193557,1.4139280273120873,21.008903537848568,0.0,1.0,1.0,2.2025064443267572,2.5667150804752383
155.38113954728198,0.30993817215724956,8000.0,1119.7428388522476,25.327956720510077,0.0,0.0,1578245.42,46.26657894736842,1100.0,0.0,1.0,174.803287202899,28.36289371695525,7.140990679681297,272.86596564121675,235.70322555135684,0.9195354390483513,1.9871219417036141,1.2883996325023424e-06,7.2253306958796415,1.25,330.0,2000.0,1200.0,0.45,0.0,0.5739812470310244,42.52761414636171,0.0,0.0,4.0,3.6625370311450394,4.02354758150598
162.19943504203476,0.3563916912597481,40000.0,1143.4703451064195,26.386968544833834,0.0,2.386968544833834,541171.47,75.89566666666666,200.0,0.0,0.8066315957608589,185.63928014845743,30.165505159275707,5.743700587960711,284.0996906195886,249.2595592208695,0.8844889443086075,1.6052743884352745,0.00015738160069925605,7.0501396436291,1.15,120.0,600.0,1200.0,0.7,0.1203433352404625,0.6092321760767777,41.764542298833945,0.0,1.0,4.0,2.1961147026175003,2.6903103712259093
154.85173013617268,0.35271402251989264,10.0,2125.4350085094925,23.36730416729063,57.00571562060354,0.0,2142976.56,14.147857142857143,320.0,0.0,0.789489749694169,329.01841280988873,49.65715993317118,2.7300119145576653,288.64733657250764,223.17326797817648,0.8775849889385402,1.5709686073080684,4.4831381322575185e-05,13.736261959608326,1.0,100.0,500.0,2500.0,0.15,0.0,0.25696362659832733,87.24879600149744,0.0,0.0,4.0,2.330980449165641,1.8625106684722423
161.70154485542986,0.35886138464568523,20.0,1105.7006926244142,18.160079200157565,21.638623658896908,0.0,1578245.42,46.26657894736842,65.0,0.0,0.0,178.75685790767986,20.08055754474091,17.901992638812544,282.0976261307572,194.3924678288984,0.5948062956367689,1.9999999876199065e-06,1.4005140915852982e-06,6.84572875780965,1.15,120.0,600.0,1200.0,0.45,0.0,0.2979925263711964,57.70858392422105,0.0,0.0,2.0,1.295108526080416,1.834463423247005
150.96,0.33,110.0,911.3,26.59701451433665,0.0,0.0,565688.62,87.170625,25.0,0.0,0.0,137.569848,24.237859326914993,2.0290101600356576,259.01351609445237,238.95329466537325,0.5863112047965452,1.9999999867514576e-06,2.3439987733473284e-06,6.036698423180322,1.1,110.0,550.0,950.0,0.81,0.0,0.7774501742126656,33.0986123395507,0.0,0.0,1.7413415018151759,0.9265431321944615,1.33237076631209
171.76,0.37,4.561928919933827,899.2,29.35,0.0,0.2261421601323481,1231396.3,43.92153846153846,21.561928919933827,0.0,0.20394420215259024,154.44659199999998,26.39152,2.7880838323573367,288.4264450260207,277.7601195550047,0.6703527482884133,0.4056911821384561,1.6326582999016745e-05,5.2352118931345375,1.15,120.0,600.0,900.0,0.6,0.0004517823398870291,0.9569234614530105,29.627677100494235,0.0,0.21903554003308667,1.0,0.9053535926672774,1.598975308801685
150.95999999999998,0.32999999999999996,2.5692085416436803,1483.5,28.776205276389042,0.0,4.83783591634407,1418882.55,42.1764705882353,31.10679438652938,0.5008452934692734,0.03176365536264488,223.94915999999998,42.68950052752315,23.471710021775554,274.03443505552355,251.7740376394329,0.599636167392765,0.06351550953393616,0.0005198058331140309,9.827106453185571,1.15,120.0,600.0,1500.0,0.45,0.0564038164796944,0.5578110010614932,49.82168570016585,0.0,1.0,1.0632453935159645,0.9400701333326095,1.4562317751202019
155.9471056179065,0.3244784968154894,10.0,1005.9336365612062,27.16656952862876,0.0,2.1665695286287603,541171.47,75.89566666666666,320.0,0.0,0.789489749694169,156.97006094122224,27.282181743006483,6.8969346566193845,270.02858092314256,247.43194804470036,0.8652998000123695,1.5710247436841105,2.553244061709807e-05,6.449116880053661,1.0,100.0,500.0,1200.0,0.7,0.3898494378907684,0.7384256177989263,35.86290749328658,0.0,0.27607515922553016,1.5521503184510603,2.3522346956125517,1.7824748857601787
171.7599999755009,0.37,2.2930165130595808,1422.3,26.274930809438235,237.59546650629653,2.312014821707005,541171.47,75.89566666666666,30.569754330949184,0.0,0.03226695255547828,244.29424796515494,37.370834090264,5.34546971332618,306.50571403393076,258.1922685351515,0.6119182284195405,0.06452358271005267,5.060354587507352e-07,8.280740521204763,1.15,120.0,600.0,1200.0,0.7,0.0,0.48507691079176307,52.14960285665369,0.0,1.0,1.0162786951699767,0.9886560281886623,1.4233949246266622
150.8,0.31,37.44210922985303,307.9,31.48,0.0,7.956947098467211,87367.91,135.32909090909092,65.0,0.4510910705426402,0.0,46.43132,9.692692,63.501542754557754,202.44743953020523,266.9609892963547,0.5803357610613293,1.9999999867374007e-06,4.237823462470565e-06,2.0417771747892757,1.15,120.0,600.0,600.0,1.37,3.880501155675108,3.2081269019100036,9.479679802955664,0.0,1.0,1.0,1.25111017891901,1.3656422657773049
162.75292306920053,0.27684596631365294,2500.0,1280.251996156679,1.4336919326273059,112.96778563036318,0.0,16444.25,117.92875,280.0,2.0,1.0,208.55628257983204,1.8312826867628043,274.4503970300362,288.7883996014069,36.50620867368742,0.9037218747772536,1.9877809757756113,8.100541141648466e-05,7.8638042594306246,1.0,100.0,500.0,1100.0,0.6,2.700951918147216,0.0016201707861340001,527.4422958508347,0.0,0.0,2.0,2.446868721817423,2.0582592455297237
167.3109350932097,0.3310370283074916,8000.0,888.9299391424578,27.236844386829446,81.59660580912438,0.0,797646.84,58.96212121212121,1100.0,0.0,1.0,148.7431973190918,24.211139049237755,0.5846182919363717,281.6165000104164,259.8500928468144,0.9297650673433068,1.988118288728497,1.6439488422614723e-06,5.312869558587969,1.25,330.0,2000.0,800.0,0.64,0.08440898951491395,0.8337742175084053,31.48192252257611,0.0,0.0,4.0,3.700375103689742,4.167459763543053
166.5458530521815,0.3288347524547626,1500.0,1166.0063008118318,26.17340034677023,0.0,0.17340034677023028,541171.47,75.89566666666666,200.0,0.0,1.0,194.397896200494,30.51553824081921,0.032970190723626655,291.44390529305906,252.32625816862418,0.9287294788721236,1.9880577879642956,1.1668605325760864e-05,6.997273234747478,1.05,150.0,700.0,1200.0,0.7,0.007393336186061028,0.5885608024020312,42.913788192876446,0.0,0.0,4.0,1.8449312583566293,2.0299152975608434
150.80949981700508,0.3111874771256327,8000.0,2739.4738463793155,18.62493701963829,172.90717971264877,0.0,264094.03,0.5781818181818182,1100.0,1.1338331438684872,1.0,413.13548599422734,51.014142188250005,87.90165757904826,285.86574193733173,188.8097404627786,0.9203727402485158,1.9868275669110025,0.00020153040012707663,18.16526920665816,1.25,330.0,2000.0,1100.0,0.6,13.959292614888819,0.12676685873742882,139.61634732338874,0.0,0.0,4.0,3.699692671264055,3.025360476299884
162.2,0.35,14.91741084693222,1693.9,29.852947917285682,287.33393251550234,5.067784317446081,5473.84,62.09666666666667,278.20200780107615,0.6519606387880241,0.6600815677379053,274.75058,50.56790847709022,25.970842556696415,296.0514859760234,270.47366234008376,0.8299130207598977,1.3137705029598008,0.2926426206438504,10.443279836971149,1.0245870542346611,103.27827389795482,516.3913694897741,1100.0,0.6,0.0,0.525813431738559,54.90252568080102,0.0,1.0,1.3278273897954813,2.1485974128752843,1.4608179375540082
151.38357916264994,0.31952782306367206,8000.0,949.9540081222252,28.100493248020605,16.720674788891884,0.10049324802060541,1231396.3,43.92153846153846,1100.0,0.0,1.0,143.77244987959,26.69174845864798,0.015343041925975758,261.09329105112107,248.31554844579594,0.9243029687197405,1.9868765896436007,2.0164087080671254e-06,6.276955328251211,1.25,330.0,2000.0,900.0,0.6,0.0,0.8316075625968804,32.64697394477798,0.0,0.0,4.0,3.66488875400915,4.363131700427233
157.56749515533673,0.33,8000.0,881.9045122220297,27.199650932751183,0.0,0.0,1291196.57,49.97,1100.0,0.0,1.0,138.91848867256599,23.986256151805012,0.6426248303753834,267.31449383474677,249.53884375531436,0.9292812733551664,1.9873878673922736,3.3363409491252133e-07,5.5992462908157075,1.25,330.0,2000.0,1100.0,0.65,0.0,0.8387267220146628,31.27524683239637,0.0,0.0,4.0,3.653516366274191,4.378629536417384
162.2,0.35,14.398805935727955,533.2,31.1,109.13989898888894,8.212988727295693,87367.91,135.32909090909092,54.10878931947102,0.47304534329416614,0.010206903014236757,86.48504,16.582520000000002,68.00174097645126,248.73465759754194,277.8788018805059,0.5965606723168232,0.020411678427875835,4.101599013198129e-05,3.2872996098193616,1.15,120.0,600.0,600.0,1.37,0.926523520317217,1.8105765630849868,16.610591900311526,0.0,1.0,1.0,1.1814908855115305,1.3193526401128695
160.78890025756468,0.34504877283356034,10.0,1095.6767582082157,26.00781702341814,1.7392582082157872,1.0078170234181416,1584187.84,54.08058823529412,320.0,0.0,0.789489749694169,176.23782100168674,28.497646749819282,1.0230269826210174,280.42391373641794,245.5186687088517,0.8743293992014382,1.5712620114180442,2.5736055317676957e-06,6.815643460110203,1.0,100.0,500.0,1050.0,0.55,0.0,0.6168789580588651,40.567233698449506,0.0,0.0,4.0,2.375796478989733,3.1283990415307
164.4460105979142,0.35593463576521966,40000.0,1321.5712433763035,26.506928062945672,0.0,2.5069280629456716,5473.84,62.09666666666667,200.0,0.0,0.8066315957608589,217.2654708575398,35.02975653482871,6.312616789063248,292.37393775483133,252.27967777550535,0.8843126789150809,1.605360850186309,0.29791473939181057,8.06945467970436,1.15,120.0,600.0,1100.0,0.6,0.0,0.5313150271056454,48.0481886156774,0.0,1.0,2.0,2.215039661713586,2.4090005089775413
162.02377365388907,0.3342969331477031,2500.0,1448.3780441420581,25.779336199164664,354.440544142058,4.431531631475547,1584187.84,54.08058823529412,394.24981392735015,1.1353998858839554,1.0,234.64225394316725,37.33773902451258,41.80613332724984,291.2659753647821,245.223579132153,0.9310720677458594,1.9876505023747013,6.7643977104371464e-06,9.001969550237696,1.0535546002784453,107.14061337045939,535.703066852297,1050.0,0.55,0.0,0.4585687485833169,54.08986236188849,0.0,0.6429693314770307,4.0,2.673452130958141,3.6876688967620397
153.25,0.35,27.139977663130754,1205.6,24.93992386852939,121.53793103448264,2.086575607162084,1578245.42,46.26657894736842,65.0,0.0,0.0,184.7582,30.067572215899034,8.383565668630183,271.93318039064917,231.09258412508535,0.5922355757385787,1.999999986949429e-06,2.4138761358671824e-06,7.866884124849043,1.15,120.0,600.0,1200.0,0.45,0.0,0.5212319600827426,46.93163851917793,0.0,0.3569988831565377,1.0709966494696133,1.2927719199586238,1.2871641440124255
171.76,0.37000000000000005,3.3068798321802357,899.2,26.82725094994855,0.0,0.2197231556987651,1231396.3,43.92153846153846,26.514987114186038,0.0,0.01851195992792002,154.44659199999998,24.123064054193737,0.6321399000429283,288.4264450260207,261.5644147052848,0.6060318447469958,0.03701885033815059,6.79775230837239e-05,5.2352118931345375,1.15,120.0,600.0,900.0,0.6,0.00043895857964235726,0.8049475883311596,32.51574488490316,0.0,0.0,1.5643733892732548,0.9388715540957511,1.3014014794852424
